title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"US Manufacturing Unlikely To Benefit From Tariffs, Survey Indicates: Respondents Feel Trump Team Is 'Bullying Corporate America' - Nike  ( NYSE:NKE ) ",A survey has indicated that the tariffs imposed by President Donald Trump's administration may not lead to a resurgence in U.S. manufacturing. What Happened: A new supply chain survey suggested that the U.S. manufacturing sector is unlikely to be the primary beneficiary of China losing some ...,Benzinga,20250415T131741,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.103303,AAPL
Apple Inc.  ( AAPL )  is Attracting Investor Attention: Here is What You Should Know,"Apple (AAPL) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",Zacks Commentary,20250415T130011,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",Somewhat-Bullish,0.237231,AAPL
"The Zacks Analyst Blog Apple, NVIDIA, Advanced Micro Devices, Amazon.com and Alphabet","Apple, NVIDIA, Advanced Micro Devices, Amazon.com and Alphabet are included in this Analyst Blog.",Zacks Commentary,20250415T110800,"[{'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.09888,AAPL
"The Zacks Analyst Blog Apple, NVIDIA, Advanced Micro Devices, Amazon.com and Alphabet","Apple, NVIDIA, Advanced Micro Devices, Amazon.com and Alphabet are included in this Analyst Blog.",Zacks Commentary,20250415T103000,"[{'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.09888,AAPL
Should Vanguard Russell 1000 Growth ETF  ( VONG )  Be on Your Investing Radar?,Style Box ETF report for VONG ...,Zacks Commentary,20250415T102006,"[{'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.234057,AAPL
Should Schwab U.S. Large-Cap Growth ETF  ( SCHG )  Be on Your Investing Radar?,Style Box ETF report for ...,Zacks Commentary,20250415T102005,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.242945,AAPL
"US Stock Futures Waver After Two-Day Rally: Trump's Tariff Moves Could End A 3-Year 'Rolling Recession,' Says Expert - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",U.S. stock futures were volatile on Tuesday following a two-day advance. Futures of major benchmark indices were mixed in premarket. Donald Trump hinted at helping the car companies while talking to reporters in his Oval Office on Monday.,Benzinga,20250415T100831,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.99676'}, {'topic': 'Earnings', 'relevance_score': '0.997874'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,0.146726,AAPL
"Dow Surges Over 300 Points Ahead Of Earnings: Fear & Greed Index Remains In 'Extreme Fear' Zone - Apple  ( NASDAQ:AAPL ) , Bank of America  ( NYSE:BAC ) ","The CNN Money Fear and Greed index showed almost no change in the overall fear level, while the index remained in the ""Extreme Fear"" zone on Monday. U.S. stocks settled higher on Monday, with the Dow Jones index gaining more than 300 points during the session.",Benzinga,20250415T083909,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.05596,AAPL
"Marjorie Taylor Greene Made Large Stock Purchases Ahead Of Trump's 90-Day Tariff Pause: Hakeem Jeffries Calls It 'Problematic' - Apple  ( NASDAQ:AAPL ) , Adobe  ( NASDAQ:ADBE ) ",Rep. Marjorie Taylor Greene ( R-Ga. ) disclosed her significant stock purchases made just before and on the day of former President Donald Trump's announcement to pause global tariffs. This announcement had a substantial impact on the stock market.,Benzinga,20250415T080107,"[{'topic': 'Financial Markets', 'relevance_score': '0.999864'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.216811,AAPL
Apple Stock Dropped 30% From Its High. History Says This Will Happen Next.,"Apple ( NASDAQ: AAPL ) stock returned 30% in 2024, peaking around $259 per share in late December. Factors contributing to that upside included strong sales growth in the services business and excitement about new artificial intelligence ( AI ) features.",Motley Fool,20250415T075500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Neutral,0.053343,AAPL
2 Top Tech Stocks That Could Make You a Millionaire,"Technology stocks are tumbling. A tariff war has started between the United States and China, injecting uncertainty into the stock market. While stocks rallied this week, the Nasdaq-100 index is still off 16% from all-time highs set earlier this year.",Motley Fool,20250415T071200,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.998947'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.205458,AAPL
"Mark Zuckerberg Defends Meta In Landmark Trial As FTC Seeks To Decouple WhatsApp, Instagram - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ","On Monday, Meta Platforms, Inc. META CEO Mark Zuckerberg testified in a Washington, D.C., courtroom. What Happened: The Federal Trade Commission ( FTC ) and Meta opened arguments in a trial that could lead to the forced divestiture of Instagram and WhatsApp, reported CBS News.",Benzinga,20250415T022746,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.154112,AAPL
"Bitcoin, Ethereum Steady, Dogecoin Falls Even As Trump's Tariff Reprieve Boosts Stocks: Analyst Says $82,024 BTC Level 'Worth Watching Closely' - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ","Leading cryptocurrencies remained flat on Monday, while stocks rose in response to President Donald Trump's tariff respite for technology products. What Happened: Bitcoin chopped between $84,000 and $85,000 throughout the day, with the intraday peak of $85,785.00 set in the early trading hours.",Benzinga,20250415T020425,"[{'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.576289'}]",Somewhat-Bullish,0.171601,AAPL
What's Going On With Nio Stock Monday? - NIO  ( NYSE:NIO ) ,"While Nio is primarily an electric vehicle manufacturer, it recently expanded into consumer electronics. Some items now exempt from the reciprocal tariffs include smartphones and laptops. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for ...",Benzinga,20250414T201044,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.26138,AAPL
What's Going On With Micron Technology Stock Monday? - Micron Technology  ( NASDAQ:MU ) ,Trump announced that electronics are exempt from the 145% reciprocal tariffs on Chinese goods. Some items now exempt from the reciprocal tariffs include smartphones and laptops. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for Matt ...,Benzinga,20250414T190118,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.245244,AAPL
"Which Mag-7 Stock, Apple or NVIDIA, Should You Buy for Tariff Relief?","Apple and NVIDIA received temporary tariff relief to avoid increased import costs and price hikes, prompting speculation on which stock to invest in.",Zacks Commentary,20250414T190000,"[{'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.08488,AAPL
"Netflix Gears Up to Report Q1 Earnings: Buy, Sell or Hold NFLX Stock?","NFLX shows promise, but valuation reflects growth. Investors can hold the stock and wait for better entry amid Q1 seasonality, FX pressures, and streaming competition.",Zacks Commentary,20250414T190000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.998917'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.304145,AAPL
What's Going On With Alibaba Shares Monday? - Alibaba Gr Hldgs  ( NYSE:BABA ) ,"The Trump administration announced consumer electronics are exempt from the 145% reciprocal tariffs on Chinese goods. The new exemption covers electronics like smartphones, laptops and chips. Feel unsure about the market's next move?",Benzinga,20250414T174244,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.228017,AAPL
"Apple Tops Global Smartphone Sales With 19% Share, Boosted By iPhone 16e, Emerging Market Growth - Samsung Electronics Co  ( OTC:SSNLF ) , Apple  ( NASDAQ:AAPL ) ","Apple leads global smartphone sales with 19% share in Q1, boosted by iPhone 16e and emerging market growth. Apple ships iPhones from India to avoid tariffs, sees stock rise after smartphones excluded from U.S. duties.",Benzinga,20250414T171615,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.194976,AAPL
"Why Palantir, Apple, and Micron Rallied Monday",Investors got some tech-centric good news on the tariff front.,Motley Fool,20250414T163619,"[{'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.0823,AAPL
Trump Gives Apple A Reprieve But Tramples On Stock Market Bulls' Initial Jubilation - MP Materials  ( NYSE:MP ) ,"To gain an edge, this is what you need to know today. Please click here for an enlarged chart of Apple Inc AAPL. This article is about the big picture, not an individual stock. The chart of AAPL stock is being used to illustrate the point.",Benzinga,20250414T150529,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.230039,AAPL
"Market Analysis: Apple And Competitors In Technology Hardware, Storage & Peripherals Industry - Apple  ( NASDAQ:AAPL ) ","In the ever-changing and fiercely competitive business landscape, conducting thorough company analysis is crucial for investors and industry experts. In this article, we will undertake a comprehensive industry comparison, evaluating Apple AAPL and its primary competitors in the Technology ...",Benzinga,20250414T150134,"[{'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}]",Somewhat-Bullish,0.257394,AAPL
Tech Set to Surge on Tariff Pause: 5 ETF Picks,Investors seeking to tap the potential rally on tariff pause should invest in beaten-down tech ETFs.,Zacks Commentary,20250414T140000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.200847,AAPL
Technical Analysis For Trading SPY And Top Tech Stocks Amid Tariff News,"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.",Benzinga,20250414T133519,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.101603,AAPL
Apple Stock Is Surging Monday: What's Going On? - Apple  ( NASDAQ:AAPL ) ,"The Trump administration announces tariff exemptions for smartphones, computers and other electronics. Multiple analysts see upside for Apple shares following the tariff exemptions. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for Matt ...",Benzinga,20250414T131641,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.306478,AAPL
"Apple's Margins Catch A Break, But Road Ahead Still Looks Bumpy - Apple  ( NASDAQ:AAPL ) ",Tariff exemptions ease margin fears but cost challenges from diversification remain. iPhone 16E and weaker USD support near-term revenue despite macro slowdown. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for Matt Maley.,Benzinga,20250414T130920,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.214282,AAPL
Rally in Apple ETFs in the Cards?,"With Trump exempting phones, computers, chips from new tariffs, buyers may now use the latest dip in Apple shares as a buying opportunity.",Zacks Commentary,20250414T123800,"[{'topic': 'Financial Markets', 'relevance_score': '0.986564'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.08392,AAPL
"Jim Cramer Warns Nvidia And Apple Shorts May Let Stocks Rally Before Striking Again: 'Only Way They Can Get Out Of This Mess' - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ","CNBC's Jim Cramer believes that heavily shorted stocks, Nvidia Corp. NVDA and Apple Inc. AAPL, are likely to rally before the short sellers initiate further downward pressure on them immediately.",Benzinga,20250414T123226,"[{'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.069779,AAPL
"Third Harmonic Bio, Apple, Dell And Other Big Stocks Moving Lower In Monday's Pre-Market Session - Apple  ( NASDAQ:AAPL ) , Best Buy Co  ( NYSE:BBY ) ","U.S. stock futures were higher this morning, with the Dow futures gaining around 400 points on Friday. Shares of Apple Inc. AAPL fell sharply in today's pre-market trading after the Trump administration announced tariff exemptions for smartphones. Apple shares gained 5.8% to 209.56 in the ...",Benzinga,20250414T123154,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}]",Somewhat-Bullish,0.201275,AAPL
Tariff Turmoil: Are Tech Stocks Out of the Woods?,"Stocks have tumbled in recent weeks as President Donald Trump set out a tariff plan on products from countries around the world, and the biggest decliners have been in the tech sector. That's partly because these players rely heavily on other countries for the production of parts and finished ...",Motley Fool,20250414T120500,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.08591,AAPL
Is iShares Core S&P U.S. Value ETF  ( IUSV )  a Strong ETF Right Now?,Smart Beta ETF report for ...,Zacks Commentary,20250414T102014,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}]",Somewhat-Bullish,0.322288,AAPL
Should You Invest in the Fidelity MSCI Information Technology Index ETF  ( FTEC ) ?,Sector ETF report for ...,Zacks Commentary,20250414T102004,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.182973,AAPL
"Apple, SMCI, Nvidia, AMD And Other Tech Stocks Climb In Monday Pre-Market: What's Going On? - Apple  ( NASDAQ:AAPL ) , Advanced Micro Devices  ( NASDAQ:AMD ) ","The shares of Apple Inc. AAPL, Super Micro Computer Inc. SMCI, NVIDIA Corp. NVDA and Advanced Micro Devices Inc. AMD climbed during the Monday pre-market trading session as the Trump administration offered a tariff reprieve to the tech industry.",Benzinga,20250414T093254,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.284404,AAPL
When Tim Cook Revealed The Real Reason iPhones Are Made In China-And It's Not 'Low Labor Costs': 'China Stopped Being A Low-Wage Country Years Ago' - Apple  ( NASDAQ:AAPL ) ,"Apple Inc. AAPL CEO Tim Cook previously explained the company's decision to continue manufacturing its products in China, refuting the widespread belief that it's due to low labor costs. What Happened: A 2024 video of Tim Cook has resurfaced, providing insights into Apple's manufacturing choices ...",Benzinga,20250414T082407,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.103069,AAPL
Worried About Stock Market Volatility? This Surefire ETF Can Limit Your Risk While Building Long-Term Wealth,"The stock market is no stranger to volatility, but the last couple of weeks have produced some particularly nauseating ups and downs. Many investors, understandably, may be hesitant to invest right now for fear that another downturn could be looming.To be clear, nobody knows what the market will ...",Motley Fool,20250414T081500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.998932'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Neutral,0.115113,AAPL
"Mark Cuban Examines Trump's Tariff Exemptions Rationale On Electronics: 'That's Billions Of Revenue For The USA' - Apple  ( NASDAQ:AAPL ) , Dell Technologies  ( NYSE:DELL ) ","Billionaire entrepreneur Mark Cuban addressed President Donald Trump's tariff exemption strategy on electronics, suggesting it could generate billions in revenue for the United States, while also outlining the potential market shifts it could trigger.",Benzinga,20250414T072858,"[{'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.092613,AAPL
"Trump To Unveil Semiconductor Tariff Plan This Week, Signals Flexibility On Tech Exemptions - NVIDIA  ( NASDAQ:NVDA ) , Apple  ( NASDAQ:AAPL ) ","President Donald Trump said on Sunday that he would reveal the tariff rate on imported semiconductors in the coming week, suggesting that excluding smartphones and computers from reciprocal tariffs in China might be temporary.",Benzinga,20250414T063951,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,-0.01476,AAPL
"Star Trek-Quoting Judge Boasberg, Once Targeted By Trump, Could Decide If Mark Zuckerberg's Meta Gets To Keep Instagram - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ","As the Federal Trade Commission prepares to face off against Meta Platforms, Inc. META in a landmark antitrust case, all eyes are on U.S. District Judge James Boasberg - a figure with a history of high-stakes rulings and headline-making decisions.",Benzinga,20250414T043817,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.101132,AAPL
"Apple's iPhone Stockpile Could Disrupt Supply Chain Amid Looming Chip Tariffs, Warns Top Analyst - Identifies Cupertino's Best Option Beyond White House Talks - Apple  ( NASDAQ:AAPL ) ",Apple Inc. AAPL may have avoided the worst of Donald Trump's new reciprocal tariffs-for now-but top analyst Ming-Chi Kuo warns that the company's supply chain could still face major disruptions in the months ahead.,Benzinga,20250414T023121,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.088785,AAPL
