title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
Stay Ahead of the Game With American Express  ( AXP )  Q1 Earnings: Wall Street's Insights on Key Metrics,"Besides Wall Street's top -and-bottom-line estimates for American Express (AXP), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended March 2025.",Zacks Commentary,20250414T131516,"[{'topic': 'Earnings', 'relevance_score': '0.998287'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.156841,AXP
"Apple Stock Plunged on Tariff News, But It's Proving to Be Unstoppable in Another Lucrative Area","Shares of Apple ( NASDAQ: AAPL ) are currently 26% below their peak from December last year ( as of April 10 ) , a drop that has been spurred by ongoing tariff announcements. As of this writing, there is a huge 145% tariff that's implemented on goods leaving China for the U.S.",Motley Fool,20250413T095100,"[{'topic': 'Earnings', 'relevance_score': '0.796627'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.260277,AXP
Stock Market Sell-Off: The Best Warren Buffett Stocks to Buy Now,"Warren Buffett has built a fortune in the stock market by playing the long game. Over the last 59 years, his investing skills guided Berkshire Hathaway ( NYSE: BRK.A ) ( NYSE: BRK.B ) to an incredible return of more than 5,000,000%.When the stock market falls, Buffett's top holdings are a great ...",Motley Fool,20250413T073500,"[{'topic': 'Financial Markets', 'relevance_score': '0.999956'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Bullish,0.458207,AXP
3 Top Dividend Stocks to Buy in April,"When the market starts to tumble, more aggressive investors often start looking for bargains in the list of previous top performers. For example, American Express has fallen nearly 30% from its early-year highs. But its yield is only around 1.4% even after that stiff drop.",Motley Fool,20250413T070500,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.126451,AXP
Whispeara Under Review: Best Natural Hearing Support Formula on the Market,"New York City, April 12, 2025 ( GLOBE NEWSWIRE ) -- Hearing loss isn't just an age-related condition-it's a growing global concern affecting people of all backgrounds and lifestyles.",Benzinga,20250412T181105,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.256741,AXP
2 Stocks to Buy If This Tariff-Fueled Market Downturn Continues,"The stock market is on a volatility roller coaster. After falling sharply in recent weeks, the S&P 500 index closed up over 10% on April 9 thanks to an announcement by the Trump administration about a pause on tariffs over the next 90 days for countries around the world ( excluding China ) , a ...",Motley Fool,20250412T134500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.986714'}, {'topic': 'Earnings', 'relevance_score': '0.999606'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.160966,AXP
1 Stock to Buy Hand Over Fist in the Tariff-Induced Market Downturn,Buying through market drawdowns is the right thing to do.,Motley Fool,20250412T082300,"[{'topic': 'Earnings', 'relevance_score': '0.998333'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}]",Somewhat-Bullish,0.203396,AXP
Prodentim Ingredients Under Review - What the Science Says About Customer Benefits,"New York City, April 11, 2025 ( GLOBE NEWSWIRE ) -- Oral health plays a vital role in overall wellness, yet it remains one of the most frequently neglected aspects of self-care.",Benzinga,20250412T014656,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.228174,AXP
"Jim Cramer's week ahead: Earnings from Goldman Sachs, Johnson & Johnson and Netflix",CNBC's Jim Cramer on Friday told investors which market-moving events to follow next week.,CNBC,20250411T225659,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.94762'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.890401'}]",Neutral,0.102159,AXP
American Express Receives Upgrade: What Makes This Stock So Appealing? - American Express  ( NYSE:AXP ) ,"BofA upgrades Amex to Buy, citing resilient high-income customers and strong management amid slowing growth and tariff risks. Analyst trims 2025 EPS to $14.76 but sees long-term upside as Amex flexes costs and defends margins in tough macro climate. Feel unsure about the market's next move?",Benzinga,20250411T165059,"[{'topic': 'Earnings', 'relevance_score': '0.992549'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Somewhat-Bullish,0.269349,AXP
Mastercard Premium Valuation: Opportunity or Risk in a Shaky Economy?,"Beyond macroeconomic and financial concerns, MA also faces rising regulatory scrutiny and legal challenges.",Zacks Commentary,20250411T151800,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Neutral,0.116962,AXP
What Does the Market Think About American Express? - American Express  ( NYSE:AXP ) ,"American Express's AXP short percent of float has fallen 8.55% since its last report. The company recently reported that it has 7.64 million shares sold short, which is 1.39% of all regular shares that are available for trading.",Benzinga,20250411T130022,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.268794,AXP
2 No-Brainer Warren Buffett Stocks to Buy Right Now,"With stock prices all over the map right now, it's difficult to determine which companies might be good to invest in. When things are really uncertain, it's a good time to seek guidance from those who've weathered plenty of challenging times.There's probably no one better in the investing world ...",Motley Fool,20250411T122000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.905476'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.137182,AXP
"This Northrop Grumman Analyst Is No Longer Bearish; Here Are Top 5 Upgrades For Friday - American Express  ( NYSE:AXP ) , Booz Allen Hamilton  ( NYSE:BAH ) ","Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page.",Benzinga,20250411T115658,"[{'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.316139,AXP
"The Zacks Analyst Blog Highlights Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri","Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri are included in this Analyst Blog.",Zacks Commentary,20250411T105300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.259232,AXP
"Got $1,000? 2 No-Brainer Warren Buffett Stocks to Buy Right Now.",Warren Buffett is one of the most successful investors of all time. His Berkshire Hathaway portfolio is a valuable snapshot of the equities he believes are destined for long-term success. His vote of confidence is more important than ever in an increasingly uncertain global economy.,Motley Fool,20250411T103000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.236171,AXP
Should You Really Buy Stocks During Market Turmoil? History Offers an Answer That May Surprise You.,"The stock market's movements have kept some investors glued to their computer screens in recent days as indexes have swung from losses to gains. The Nasdaq Composite ( NASDAQINDEX: ^IXIC ) even crashed and entered a bear market, then began to rebound.What was the reason for these rapid shifts in ...",Motley Fool,20250411T081200,"[{'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,-0.061317,AXP
"Top Research Reports for Eli Lilly, American Express & Thermo Fisher","Today's Research Daily features new research reports on 16 major stocks, including Eli Lilly and Company (LLY), American Express Company (AXP) and Thermo Fisher Scientific Inc. (TMO), as well as two micro-cap stocks, Steel Partners Holdings L.P. (SPLP) and Oil-Dri Corporation of America (ODC).",Zacks Commentary,20250410T214300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.268881,AXP
Best Betting Sites in the US 2025: BetOnline Takes Top Spot,"New York City, April 10, 2025 ( GLOBE NEWSWIRE ) -- There are more online sports betting sites in the United States than ever, giving sports bettors the unenviable task of selecting the best one. However, we have done the groundwork for you and made our pick of the best betting site: BetOnline.",Benzinga,20250410T190649,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",Bullish,0.468653,AXP
BRK.B vs. CB: Which Insurer Can Shield Your Portfolio Better?,"Let's find out which auto insurer is a safe investment option, BRK.B or CB.",Zacks Commentary,20250410T175000,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.320021,AXP
BRK.B vs. CB: Which Insurer Can Shield Your Portfolio Better?,"Let's find out which auto insurer is a safe investment option, BRK.B or CB.",Zacks Commentary,20250410T175000,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.315377,AXP
American Express  ( AXP )  Earnings Expected to Grow: What to Know Ahead of Next Week's Release,American Express (AXP) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,Zacks Commentary,20250410T140013,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Neutral,0.140456,AXP
SAIC Appoints Kathleen McCarthy as New Executive Vice President and Chief Human Resources Officer,"RESTON, Va., April 09, 2025 ( GLOBE NEWSWIRE ) -- Science Applications International Corp. ( NASDAQ: SAIC ) , a premier mission integrator driving our nation's digital transformation across the defense, space, civilian and intelligence markets, is pleased to announce the appointment of Kathleen ...",GlobeNewswire,20250409T143000,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}]",Bullish,0.508933,AXP
Stock Market Sell-Off: The 3 Best Stocks to Buy Right Now,Now is not the time to panic. Now is the time to make rational decisions for your stock portfolio.,Motley Fool,20250409T094000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.017013,AXP
American Express  ( AXP )  Stock Moves -1.44%: What You Should Know,"American Express (AXP) closed at $230.90 in the latest trading session, marking a -1.44% move from the prior day.",Zacks Commentary,20250408T215014,"[{'topic': 'Earnings', 'relevance_score': '0.961735'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Neutral,0.112832,AXP
Delta Boosts Winter Flights to the Caribbean and Latin America,Delta expands its Caribbean and Latin American reach by launching flights for this winter.,Zacks Commentary,20250408T143600,"[{'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.270523,AXP
Should You Buy Synchrony Stock After Wall Street Ups Earnings View?,"SYF's CareCredit platform is expanding rapidly, especially within the healthcare sector.",Zacks Commentary,20250408T141100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.323729,AXP
Unpacking the Latest Options Trading Trends in American Express - American Express  ( NYSE:AXP ) ,"Whales with a lot of money to spend have taken a noticeably bullish stance on American Express. Looking at options history for American Express AXP we detected 9 trades. If we consider the specifics of each trade, it is accurate to state that 66% of the investors opened trades with bullish ...",Benzinga,20250408T140123,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.977154'}]",Somewhat-Bullish,0.227834,AXP
Where Will American Express Stock Be in 1 Year?,"American Express ( NYSE: AXP ) shareholders are finding their wallets a bit lighter at the start of the year, as the stock has declined approximately 29% from its 52-week high. Despite the credit services giant posting record financial results for 2024, concerns about the strength of the U.S. ...",Motley Fool,20250408T135300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Earnings', 'relevance_score': '0.99737'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.249476,AXP
"AmEx Stock Trails S&P 500, Declines 21% YTD: Time to Buy or Cash Out?","AXP's clients typically have higher incomes and strong credit scores, which helps minimize credit risks.",Zacks Commentary,20250407T155300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.988915'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.302215,AXP
IX or AXP: Which Is the Better Value Stock Right Now?,IX vs. AXP: Which Stock Is the Better Value Option?,Zacks Commentary,20250407T154006,"[{'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Bullish,0.473469,AXP
"Warren Buffett's Berkshire Hathaway Unfazed By Trump Tariff-Triggered Market Selloff: Shares Up 9.41% YTD, Adding $87.81 Billion In Investor Wealth In 2025 - Apple  ( NASDAQ:AAPL ) , American Express  ( NYSE:AXP ) ","Warren Buffett's Berkshire Hathaway Inc. BRK BRK has outperformed the losses in the S&P 500, while the 'Oracle of Omaha' has emerged as the only top 10 billionaire to see a net worth gain on a year-to-date basis in 2025.",Benzinga,20250407T125322,"[{'topic': 'Financial Markets', 'relevance_score': '0.905476'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.225565,AXP
1 Top Warren Buffett Stock Down 28% That Could Double Your Money in 5 Years,"In the past 40 years, Berkshire Hathaway has compounded shareholder capital to the tune of 40,000%. The conglomerate has done this under the direction of Warren Buffett, arguably the greatest capital allocator ever who knows how to pick winners.There's one top holding for Berkshire, representing ...",Motley Fool,20250407T121500,"[{'topic': 'Earnings', 'relevance_score': '0.94762'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Bullish,0.364241,AXP
5 Reasons to Buy Coca-Cola Stock Like There's No Tomorrow,The beverage giant is a good safe haven stock for this volatile market.,Motley Fool,20250406T085500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.94762'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.179591,AXP
3 No-Brainer Warren Buffett Stocks to Buy Right Now,"When in doubt about your next best bet, consider poaching an idea (or three) from the world's most proven stock picker.",Motley Fool,20250405T090700,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.239997,AXP
5 Reasons to Buy American Express Stock Like There's No Tomorrow,The credit card and banking giant is still an evergreen investment.,Motley Fool,20250405T084000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Neutral,0.144255,AXP
2 Warren Buffett Stocks to Hold Forever,"Warren Buffett is known for saying his favorite holding period is ""forever."" But if you follow Berkshire Hathaway's trading activity, you'll notice that it sells stocks quite often, whether partial or full positions.",Motley Fool,20250405T071400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.998682'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.258133,AXP
Mastercard vs. AmEx: Which Payments Giant Has More Room to Run?,"Compared to MA's more globally diversified business, AXP remains more exposed to domestic economic shifts.",Zacks Commentary,20250404T160700,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Earnings', 'relevance_score': '0.918141'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.343826,AXP
Best Fat Burners For Men and Women: Top Natural Fat Burners That Actually work  ( PhenQ Review ) ,"NEW YORK, April 04, 2025 ( GLOBE NEWSWIRE ) -- PhenQ is a weight loss supplement that uses six natural ingredients. It has been studied for safe and healthy weight loss. Unlike many supplements that focus on just one part of weight loss, PhenQ works in five different ways.",Benzinga,20250404T123831,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.213971,AXP
"Can XRP Turn a $10,000 Investment Into $1 Million?","XRP ( CRYPTO: XRP ) investors received some great news recently -- the Securities and Exchange Commission dropped its case against Ripple, the company behind the token. The case hung over the cryptocurrency for years, as regulators alleged Ripple should have registered XRP as a security.",Motley Fool,20250404T090000,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}]",Somewhat-Bullish,0.276493,AXP
Warren Buffett's Favorite Stock to Buy -- $78 Billion Purchased in Less Than 7 Years -- Is Absolutely Crushing the S&P 500 This Year,"The Oracle of Omaha's all-time favorite stock to purchase has outpaced the S&P 500 by more than 21 percentage points in 2025, and 75 percentage points over the last five years.",Motley Fool,20250404T070600,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.744043'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.220729,AXP
Clear Secure Stock Rises 11% in a Month: Is it a Good Time to Invest?,"YOU's strategic partnerships, innovative platform and strong growth across industries position it for continued success, driving expansion and enhancing market leadership.",Zacks Commentary,20250403T153400,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Bullish,0.535245,AXP
Market Whales and Their Recent Bets on AXP Options - American Express  ( NYSE:AXP ) ,"Deep-pocketed investors have adopted a bearish approach towards American Express AXP, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250403T140546,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}]",Somewhat-Bullish,0.201426,AXP
Why American Express Stock Dropped 11% in March,"American Express ( NYSE: AXP ) stock fell 11% in March according to data provided by S&P Global Market Intelligence. Investors are worried about the impact of President Donald Trump's new tariff campaign on spending, which could negatively impact the credit card network's business.American ...",Motley Fool,20250403T120219,"[{'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.336406,AXP
