title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
TSI Releases New Sound Level Meter for Game-Changing TSI OmniTrak™ Solution,"Shoreview, MN, April 15, 2025 ( GLOBE NEWSWIRE ) -- Shoreview, MN - TSI Incorporated, a global leader in data-driven solutions, is proud to announce the further expansion of the TSI OmniTrak™ Solution - a game-changer in the areas of occupational and industrial hygiene investigation surveys, and ...",Benzinga,20250415T190048,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.310426,META
"ROSEN, A TOP RANKED LAW FIRM, Encourages Fluence Energy, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - FLNC - Fluence Energy  ( NASDAQ:FLNC ) ","NEW YORK, April 15, 2025 ( GLOBE NEWSWIRE ) -- WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of common stock of Fluence Energy, Inc. FLNC between November 29, 2023 and February 10, 2025, both dates inclusive ( the ""Class Period"" ) , of the important May 12, 2025 ...",Benzinga,20250415T185200,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.938793'}]",Somewhat-Bullish,0.155561,META
OpenAI is building 'X-like social network' to rival Elon Musk - Report,"Large language model developer OpenAI is reportedly working on a new social media network, putting the company on a collision course with Elon Musk's X and Mark Zuckerberg's Meta Platforms.Citing anonymous sources, The Verge reported on April 15 that OpenAI is developing an ""X-like social ...",Cointelegraph,20250415T184500,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",Neutral,0.090677,META
"Meta Used 'Buy Or Bury' Strategy To Monopolize Social Media, FTC Says - Meta Platforms  ( NASDAQ:META ) ","Prosecutors highlight a 2008 email in which Meta CEO Mark Zuckerberg reportedly stated it was ""better to buy than compete."" Feel unsure about the market's next move? Copy trade alerts from Matt Maley-a Wall Street veteran who consistently finds profits in volatile markets.",Benzinga,20250415T173651,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.154087,META
"The Gross Law Firm Reminds Shareholders of a Lead Plaintiff Deadline of May 5, 2025 in AppLovin Corporation Lawsuit - APP - AppLovin  ( NASDAQ:APP ) ","NEW YORK, April 15, 2025 ( GLOBE NEWSWIRE ) -- The Gross Law Firm issues the following notice to shareholders of AppLovin Corporation APP. Shareholders who purchased shares of APP during the class period listed are encouraged to contact the firm regarding possible lead plaintiff appointment.",Benzinga,20250415T172200,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Neutral,-0.027243,META
4 Reasons Alphabet Could Be the Best Artificial Intelligence  ( AI )  Stock to Buy Right Now,"Alphabet ( NASDAQ: GOOGL ) ( NASDAQ: GOOG ) stock reached an all-time high price of $207.05 on Feb. 4, riding a wave of strong growth and earnings momentum from 2024. For shareholders, the last few months have been challenging with concerns over the strength of the global economy rattling the ...",Motley Fool,20250415T171700,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.999939'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Bullish,0.389249,META
2 Tech Stocks That Are Screaming Buys in April,"There's no shortage of discounts on the stock market these days.Stocks were already slumping in March on weakening consumer sentiment and fears of an economic slowdown, but major indexes plummeted in April on President Donald Trump's tariff plan, which has sent a near-unprecedented wave of ...",Motley Fool,20250415T171500,"[{'topic': 'Financial Markets', 'relevance_score': '0.99793'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.994953'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.112011,META
DreamWorks Animation's Kung Fu Panda Joins Forces with Ragnarok Online in New Collaboration,"BUENA PARK, Calif., April 15, 2025 /PRNewswire/ -- Gravity Interactive, Inc., in collaboration with Universal Products & Experiences, announced today that it has launched a DreamWorks Animation Kung Fu Panda integration in their celebrated world of Ragnarok Online.",Benzinga,20250415T170000,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.225282,META
"Finalists Announced for the 2025 Arctic Inspiration Prize, Celebrating Innovation and Community-Led Solutions Across the North","OTTAWA, ON, April 15, 2025 /CNW/ - The Arctic Inspiration Prize ( AIP ) is proud to announce the 2025 finalists-18 Northern teams whose bold ideas and community-driven solutions span food sovereignty, cultural revitalization, language preservation, youth empowerment, and climate leadership.",Benzinga,20250415T170000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Bullish,0.444956,META
Should You Brace for Mag-7 ETFs Before It's Too Late?,"Mag-7 stocks are in the deep correction zone now, and valuation is down to the pre-ChatGPT level. Although the group has fallen from grace, core strengths remain intact.",Zacks Commentary,20250415T170000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.999162'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Neutral,0.048463,META
Deadline Alert: TFI International Inc.  ( TFII )  Investors Who Lost Money Urged To Contact Glancy Prongay & Murray LLP About Securities Fraud Lawsuit - TFI International  ( NYSE:TFII ) ,"LOS ANGELES, April 15, 2025 ( GLOBE NEWSWIRE ) -- Glancy Prongay & Murray LLP reminds investors of the upcoming May 13, 2025 deadline to file a lead plaintiff motion in the class action filed on behalf of investors who purchased or otherwise acquired TFI International Inc. ( ""TFI"" or the ...",Benzinga,20250415T165633,"[{'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.060691,META
Mark Zuckerberg Pushes Trump To 'Respond Aggressively' As EU Threatens Meta's Ad Revenue - A Big Tech Showdown? - Meta Platforms  ( NASDAQ:META ) ,"Meta Platforms Inc. META is back in the global spotlight, not over virtual reality or Threads-but its battle with European regulators. And now, Meta CEO Mark Zuckerberg reportedly wants help from President Donald Trump to calm the storm overseas.",Benzinga,20250415T163146,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.050858,META
"Apple Plans On-Device AI Data Analysis To Boost Privacy, Catch Up In AI Race - Meta Platforms  ( NASDAQ:META ) , Apple  ( NASDAQ:AAPL ) ","Apple to analyze on-device data to improve AI while protecting user privacy, starting with iOS and macOS updates. Apple pushes privacy-first AI upgrades as it preps Siri overhaul and aims to catch up with AI rivals.",Benzinga,20250415T163108,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Somewhat-Bullish,0.19257,META
NFL FLAG-IN-SCHOOL KICKS OFF 12th YEAR OF ENGAGING STUDENTS IN THE NATION'S MOST POPULAR TEAM SPORT,"NFL Foundation, GENYOUth, and NFL FLAG Will Distribute FREE NFL FLAG-In-School Flag Football Kits for the Upcoming School Year, Inspiring Youth to Be Active Through Sport",Benzinga,20250415T161100,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.503141,META
"Investors, Don't Be A Hero","To gain an edge, this is what you need to know today. Please click here for an enlarged chart of Invesco QQQ Trust Series 1 ( QQQ ) . If QQQ breaks below the micro support zone, short sellers will push the pedal again. If QQQ breaks above the micro resistance zone, the momo crowd will ...",Benzinga,20250415T155403,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.996718'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.246936,META
"InterINDigital excited to announce Pow Wow Chow Season 2 Premiere on APTN, May 9th and on APTN Languages May 7th, 2025","OTTAWA, ON, April 15, 2025 /CNW/ - Following on the heels of its popular first season, and recently named the Best of Canada at the International Taste Awards in Beverly Hills, California, the documentary series Pow Wow Chow launches its second season on APTN on Friday, May 9th at 8:30p.m.",Benzinga,20250415T154600,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.383746,META
"ExperienceRick Highlights Riftbound TCG, a League of Legends Trading Card Game","New York, NY, April 15, 2025 ( GLOBE NEWSWIRE ) -- April 2025 - Fans of competitive card games and fantasy universes have a new reason to get excited: Riftbound TCG, The League of Legends Trading Card Game is coming this fall.",Benzinga,20250415T153059,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.328943,META
OUTKICK SEES SIGNIFICANT YEAR OVER YEAR GROWTH IN MARCH 2025,"NEW YORK, April 15, 2025 /PRNewswire/ -- National multimedia sports platform OutKick saw significant year over year growth in March 2025 across each category with 6.6 million total desktop and mobile unique visitors, up 20% versus March 2024, 29 million total multiplatform views, up 21% versus ...",Benzinga,20250415T153000,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.228976,META
In-Depth Analysis: Meta Platforms Versus Competitors In Interactive Media & Services Industry - Meta Platforms  ( NASDAQ:META ) ,"In today's rapidly changing and fiercely competitive business landscape, it is essential for investors and industry enthusiasts to thoroughly analyze companies. In this article, we will conduct a comprehensive industry comparison, evaluating Meta Platforms META against its key competitors in the ...",Benzinga,20250415T150044,"[{'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}]",Somewhat-Bullish,0.319478,META
Stock Market Frenzy: Here's Why This Warren Buffett Quote Is More Important Than Ever,"The stock market has always had its fair share of extra volatile periods. Sometimes, it works in investors' favor because it allows them to grab great stocks at a discount. Other times, these wild swings can cause poor decision-making that sets investors back.Since President Donald Trump ...",Motley Fool,20250415T135300,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.99994'}]",Neutral,0.046231,META
RiverBeat Releases Detailed Daily Schedule and Recommits to Positive Legacy to Support Stax Music Academy and Soulsville Foundation,"MEMPHIS, Tenn., April 15, 2025 /PRNewswire/ -- Mempho Presents has announced the complete lineup and schedule for this year's RiverBeat Music Festival, May 2-4, 2025, at Tom Lee Park. Festival attendees can now plan their weekend to catch all their favorite acts across multiple stages.",Benzinga,20250415T134400,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Bullish,0.530978,META
Baltic Horizon Fund publishes its NAV for March 2025,The net asset value ( NAV ) per unit of the Baltic Horizon Fund ( the Fund ) decreased to EUR 0.6769 at the end of March 2025 ( 0.6826 as of 28 February 2025 ) . The month-end total net asset value of the Fund was EUR 97.2 million ( EUR 98.0 million as of 28 February 2025 ) .,GlobeNewswire,20250415T134000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.144866,META
Baltic Horizon Fund publishes its NAV for March 2025,The net asset value ( NAV ) per unit of the Baltic Horizon Fund ( the Fund ) decreased to EUR 0.6769 at the end of March 2025 ( 0.6826 as of 28 February 2025 ) . The month-end total net asset value of the Fund was EUR 97.2 million ( EUR 98.0 million as of 28 February 2025 ) .,GlobeNewswire,20250415T134000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.144866,META
"Meta Platforms, Inc.  ( META )  Is a Trending Stock: Facts to Know Before Betting on It","Meta Platforms (META) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",Zacks Commentary,20250415T130015,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.212624,META
"Parexel appoints Charlotte Moser, MD, PhD, MBA as Chief Medical Officer","DURHAM, N.C., April 15, 2025 ( GLOBE NEWSWIRE ) -- Parexel, one of the world's largest clinical research organizations ( CROs ) providing the full range of Phase I to IV clinical development services, today announced the appointment of Charlotte Moser, MD, PhD, MBA as Chief Medical Officer.",Benzinga,20250415T125700,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.318872,META
The Location Managers Guild International Announces the Newly Elected 2025 LMGI Board of Directors,"HOLLYWOOD, Calif., April 15, 2025 /PRNewswire/ -- The Location Managers Guild International ( LMGI ) is pleased to announce the newly elected members of their 2025 Board of Directors, Andrea Keener ( Georgia, United States ) , Mo Qazzaz ( Alberta, Canada ) , and Kay Pointing Wilson ( Greater ...",Benzinga,20250415T125300,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.383187,META
"Scooter's Coffee® Launches Revamped Rewards Program Featuring Expanded Redemption Options, Faster Earning and Enhanced Status Levels","OMAHA, Neb., April 15, 2025 ( GLOBE NEWSWIRE ) -- Scooter's Coffee has launched a redesigned rewards program which offers more flexible redemption options, faster ways to earn rewards and enhanced status levels and badges designed to better reward top customers.",Benzinga,20250415T124500,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.559721,META
3 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,Consider buying these top-notch AI-powered stocks in the current market dip.,Motley Fool,20250415T123021,"[{'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.904684'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.351271,META
Game On! Butterfinger® Partners with 'Borderlands 4' to Launch Epic Sweepstakes,Players can unlock exclusive gaming prizes and Salted Caramel Butterfinger merch leading up to the launch of Borderlands 4 in September,Benzinga,20250415T123000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.296719,META
Boralex will release its 2025 first quarter financial results on May 14,"MONTREAL, April 15, 2025 ( GLOBE NEWSWIRE ) -- Boralex inc. ( ""Boralex"" or the ""Company"" ) ( TSX: BLX ) announces that the release of the 2025 first quarter results will take place on Wednesday, May 14, 2025, at 9:30 a.m.",GlobeNewswire,20250415T123000,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",Somewhat-Bullish,0.234753,META
Bitget Wallet Supports Babylon Mainnet for Seamless BABY and BTC Staking,"SAN SALVADOR, El Salvador, April 15, 2025 ( GLOBE NEWSWIRE ) -- Bitget Wallet, a leading Web3 non-custodial wallet, has announced official support for the Babylon Genesis mainnet.",Benzinga,20250415T122730,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Bullish,0.364992,META
Zacks Industry Outlook Dell and HP,Dell and HP have been highlighted in this Industry Outlook article.,Zacks Commentary,20250415T115600,"[{'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.281759,META
Jacobs Awarded Program Management Contract to Rebuild U.S. Virgin Islands - Jacobs Solutions  ( NYSE:J ) ,"Critical infrastructure includes hospitals, schools, transit corridors, water and power projects Advisory and consulting services will guide future project phases",Benzinga,20250415T114500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.158071,META
Aqua-Tots Swim School Sheds Light on Common Drowning Misconceptions During National Water Safety Month,"Mesa, Arizona, April 15, 2025 ( GLOBE NEWSWIRE ) -- As the countdown to summer begins, Aqua-Tots Swim School is reminding families about the crucial importance of water safety.",Benzinga,20250415T113000,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.228135,META
Dyne Therapeutics Announces Chief Business Officer and Chief Scientific Officer Appointments - Dyne Therapeutics  ( NASDAQ:DYN ) ,"- Vikram Ranade, PhD, appointed as chief business officer - - Ranjan Batra, PhD, appointed as chief scientific officer - - Oxana Beskrovnaya, PhD, transitioning to chief innovation officer - WALTHAM, Mass., April 15, 2025 ( GLOBE NEWSWIRE ) -- Dyne Therapeutics, Inc.",Benzinga,20250415T113000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.214311,META
Thinking About Buying Growth Stocks During the 2025 Nasdaq Bear Market? Consider These Risks First.,The last few weeks may feel like months for investors trying to make sense of huge swings to the upside and the downside in the broader market. The Nasdaq Composite's ( NASDAQINDEX: ^IXIC ) over 12% pop on April 9 pole-vaulted the index out of bear market territory -- which is a decline of over ...,Motley Fool,20250415T110500,"[{'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.026831,META
"PRG Retail Group, the First Kids & Family Hub in the Childcare and Toy Sector, Selects GXO as its Managed Transport Partner for its Transport Service in Italy","TREZZO SULL'ADDA, Italy, April 15, 2025 ( GLOBE NEWSWIRE ) -- GXO Logistics, Inc. ( NYSE: GXO ) , the world's largest pure-play contract logistics provider, announced today the signing of an agreement with PRG Retail Group, one of the main retailers of children's items and toys, to serve as its ...",GlobeNewswire,20250415T110000,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.338596,META
Is Invesco Large Cap Growth ETF  ( PWB )  a Strong ETF Right Now?,Smart Beta ETF report for ...,Zacks Commentary,20250415T102005,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999759'}]",Somewhat-Bullish,0.324593,META
"Mark Zuckerberg Proposed 'Wiping' All Friends Connections And Make Users 'Start Again' To Keep Facebook 'Culturally Relevant', Antitrust Trial Reveals - Meta Platforms  ( NASDAQ:META ) ","In a landmark antitrust trial, Meta Platforms Inc. META CEO Mark Zuckerberg took the stand on Monday. During his testimony, Zuckerberg disclosed a previously unimplemented plan to reset all Facebook users' connections in 2022. What Happened: The U.S. government summoned Zuckerberg to testify in ...",Benzinga,20250415T093608,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,0.142529,META
Stock Market Whiplash: 3 Growth Stocks That Are No-Brainer Buys on the Bounce,"Yo-yos are fun for kids. But yo-yo stock markets aren't so fun for grown-up investors. And unfortunately, there's been a lot more down ""yo"" recently than up ""yo.""Many investors might feel as if they're getting whiplash from the market's frantic gyrations, fueled by the Trump administration's ...",Motley Fool,20250415T084500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.158503,META
Meta gets EU regulator nod to train AI with social media content,"Tech giant Meta has been given the green light from the European Union's data regulator to train its artificial intelligence models using publicly shared content across its social media platforms.Posts and comments from adult users across Meta's stable of platforms, including Facebook, ...",Cointelegraph,20250415T053311,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Neutral,0.138375,META
Publicis Groupe : First Quarter 2025 Revenue,Very strong Q1 at ...,GlobeNewswire,20250415T053000,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.249546,META
Publicis Groupe : First Quarter 2025 Revenue,"Confirming guidance after record new business run Slight improvement in margin vs. industry-high level of 18% in 2024 €1.9 to €2.0 billion free cash flow generation1 Arthur Sadoun, Chairman and CEO of Publicis Groupe: ""Publicis had a very strong Q1, with reported net revenue of +9.4%, ...",Benzinga,20250415T052945,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.256046,META
