title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
SNCR Stocks Climbs 12% in 3 Months: Is Holding the Right Move?,"Synchronoss benefits from a growing partner base and cloud expansion with AI innovation. Yet, does its mixed outlook suggest a cautious hold?",Zacks Commentary,20250411T153800,"[{'topic': 'Earnings', 'relevance_score': '0.905476'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.404065,VZ
Madison Square Garden Down 17% YTD: Should You Hold or Fold the Stock?,"MSGS faces short-term challenges, including market volatility and headwinds in regional sports networks, yet it continues to demonstrate strong fundamentals.",Zacks Commentary,20250411T134600,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Bullish,0.369332,VZ
Verizon Communications Inc.  ( VZ )  Is a Trending Stock: Facts to Know Before Betting on It,"Verizon (VZ) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",Zacks Commentary,20250411T130013,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}]",Somewhat-Bullish,0.21116,VZ
Seeking Income? 3 High Yield Stocks Worth a Look,"Dividend-paying stocks can allow investors to build a cash pile quickly. After all, isn't payday the best?",Zacks Commentary,20250410T205800,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.248382,VZ
Dycom Stock Trades Below 200 & 50-Day Moving Averages: Buy or Fold?,"Despite trading below key moving averages, DY's strong backlog and project wins offer reasons to stay invested.",Zacks Commentary,20250409T163500,"[{'topic': 'Financial Markets', 'relevance_score': '0.999976'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.285913,VZ
"Lumen Plummets 34% in a Month: Buy, Sell or Hold the Stock?","Higher demand for LUMN's PCF solutions bodes well, but a debt-laden balance sheet and competition in the AI space remain overhangs.",Zacks Commentary,20250409T135800,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}]",Neutral,0.079325,VZ
Buying the Dip: 3 Super Safe High-Yield Dividend Stocks I Added to My Retirement Account During the Stock Market Sell-Off.,"The stock market recently took a big dip, driven down by concerns about how much tariffs will affect the economy. One of the benefits of falling stock prices is that dividend yields move in the opposite direction. That allows investors to lock in even higher yields on some high-quality dividend ...",Motley Fool,20250409T094200,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999822'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.240156,VZ
Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,"The Dow Jones Industrial Average ( DJINDICES: ^DJI ) fell sharply after the U.S. released a new tariff program. Does that open up some opportunities for investors who like high-yield stocks? A quick look at the three highest-paying dividend stocks on the index -- Merck ( NYSE: MRK ) , Chevron ( ...",Motley Fool,20250409T071500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.26078,VZ
Verizon's Frontline Solution Enhances Security in Mardi Gras Festival,VZ provides critical unmanned aircraft systems to support the New Orleans Police Department during annual Mardi Gras celebrations.,Zacks Commentary,20250408T160700,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.347326,VZ
AT&T Soars 59% in the Past Year: Should You Invest in T Stock Now?,T appears to be treading in the middle of the road and investors could be better off if they trade with caution.,Zacks Commentary,20250408T135500,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",Somewhat-Bullish,0.24195,VZ
How to Find Strong Computer and Technology Stocks Slated for Positive Earnings Surprises,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,Zacks Commentary,20250408T125010,"[{'topic': 'Earnings', 'relevance_score': '0.999756'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Bullish,0.364992,VZ
Suze Orman Advises 'Calm' To Those 'Afraid Of What's Happening' In The Market: Here's Her Game Plan To Tackle 2022-Style Volatility,Financial expert Suze Orman took to Facebook to address growing investor anxiety amid a turbulent week marked by geopolitical tensions and escalating trade policies.,Benzinga,20250408T103529,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.818451'}]",Neutral,0.00989,VZ
"The Zacks Analyst Blog Highlights Verizon Communications, The Southern Company, Blackstone, Utah Medical Products and The Eastern Company","Verizon Communications, The Southern Company, Blackstone, Utah Medical Products and The Eastern Company are included in this Analyst Blog.",Zacks Commentary,20250408T102100,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}]",Somewhat-Bullish,0.292498,VZ
Verizon Communications  ( VZ )  Registers a Bigger Fall Than the Market: Important Facts to Note,"In the most recent trading session, Verizon Communications (VZ) closed at $42.54, indicating a -1.14% shift from the previous trading day.",Zacks Commentary,20250407T214514,"[{'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Neutral,0.073024,VZ
"Top Research Reports for Verizon, The Southern Co. & Blackstone","Today's Research Daily features new research reports on 16 major stocks, including Verizon Communications Inc. (VZ), The Southern Company (SO) and Blackstone Inc. (BX), as well as two micro-cap stocks Utah Medical Products, Inc. (UTMD) and The Eastern Company (EML).",Zacks Commentary,20250407T204500,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}]",Somewhat-Bullish,0.32197,VZ
Verizon Frontline provides critical Unmanned Aircraft Systems support for New Orleans PD during Mardi Gras - Verizon Communications  ( NYSE:VZ ) ,The Verizon Frontline Crisis Response Team supported the New Orleans Police Department ( NOPD ) with Unmanned Aircraft Systems ( UAS ) support during the busiest week of Mardi Gras.,Benzinga,20250407T140000,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.259776,VZ
Verizon Frontline provides critical Unmanned Aircraft Systems support for New Orleans PD during Mardi Gras,What you need to know: ...,GlobeNewswire,20250407T140000,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.268625,VZ
Verizon's Private 5G Will Help Tackle Broadcast Challenges - Verizon Communications  ( NYSE:VZ ) ,Verizon launches mobile Private 5G network for broadcasters. NVIDIA-powered AI prioritizes camera feeds in real-time. Feel unsure about the market's next move? Copy trade alerts from Matt Maley-a Wall Street veteran who consistently finds profits in volatile markets. Claim your 7-day free trial ...,Benzinga,20250407T130103,"[{'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.796627'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.332671,VZ
The Smartest Dividend Stocks to Buy With $150 Right Now,"What kind of stocks do you buy when the stock market is highly volatile? Ideally, you'll want to find stocks that can still rise despite the headwinds. Stocks that pay solid dividends get extra points. But their prices can't be so high that many investors can't afford them.I've identified several ...",Motley Fool,20250407T084800,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.353147,VZ
Could This Bear Market Buy Help You Become a Millionaire?,"Verizon is a reliable defensive stock, but it has struggled to beat the market.",Motley Fool,20250407T081000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.077356,VZ
Verizon Business debuts industry-defining broadcast private 5G and AI solution at NAB 2025 - Verizon Communications  ( NYSE:VZ ) ,"Verizon Business is helping broadcasters solve many of their challenges and will showcase a first-of-its-kind mobile Private 5G Network framework featuring a portable, environmentally controlled setup built on NVIDIA and brought to life with key partners including FanDuel TV, Haivision, and ...",Benzinga,20250406T154511,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.302483,VZ
Verizon Business debuts industry-defining broadcast private 5G and AI solution at NAB 2025,What you need to know: ...,GlobeNewswire,20250406T154500,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.298019,VZ
3 Stocks to Buy That Could Protect Your Portfolio From President Donald Trump's Tariffs,"While the stock market is reeling, these could be great stocks to weather the uncertainty.",Motley Fool,20250406T092000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.166781,VZ
"Sit Out Market Drama With These 3 Dividend Funds - Chevron  ( NYSE:CVX ) , iShares Select Dividend ETF  ( NASDAQ:DVY ) ","The new trade war precipitated by President Donald Trump's tariffs has turned investors against companies heavily involved in the import-export market. Instead, companies with stable revenue, low valuations and little exposure to trade are rising. Especially ones that offer nice dividends.",Benzinga,20250404T195239,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.999986'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.249446,VZ
Will VZ Stock Benefit From a Three-Year Price Lock Guarantee?,"Despite a customer-centric business model, VZ appears to be treading in the middle of the road and investors could be better off if they trade with caution.",Zacks Commentary,20250404T123600,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.249193,VZ
"Verizon's New 3-Year Price Lock, Free Phone Offer: Strategic Move To Boost Customer Retention - Verizon Communications  ( NYSE:VZ ) ","Verizon offers three-year price lock and free phone for new and existing myPlan customers, boosting value amid competitive market. Verizon's new plan includes free satellite text messaging, but price hikes on fees and taxes remain possible, experts warn. Feel unsure about the market's next move?",Benzinga,20250404T120125,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.296673,VZ
Why Verizon  ( VZ )  is Poised to Beat Earnings Estimates Again,Verizon (VZ) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Zacks Commentary,20250403T161010,"[{'topic': 'Earnings', 'relevance_score': '0.999953'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.334078,VZ
These 2 Computer and Technology Stocks Could Beat Earnings: Why They Should Be on Your Radar,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,Zacks Commentary,20250403T125008,"[{'topic': 'Earnings', 'relevance_score': '0.999682'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Bullish,0.382714,VZ
Check Out What Whales Are Doing With Verizon Communications - Verizon Communications  ( NYSE:VZ ) ,"Whales with a lot of money to spend have taken a noticeably bearish stance on Verizon Communications. Looking at options history for Verizon Communications VZ we detected 9 trades. If we consider the specifics of each trade, it is accurate to state that 33% of the investors opened trades with ...",Benzinga,20250402T183703,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}]",Somewhat-Bullish,0.164112,VZ
"Gainsight Acquires Skilljar, Enabling Learning Everywhere","SAN FRANCISCO, April 02, 2025 ( GLOBE NEWSWIRE ) -- Gainsight, a world-leading Customer Success platform, today acquired Skilljar, a leading Learning Management Software ( LMS ) provider for external training, marking a pivotal shift in how businesses approach learning.",Benzinga,20250402T110000,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.469208,VZ
Is AT&T Stock a Buy?,The telecom giant still looks like a stable investment for an unstable market.,Motley Fool,20250402T082000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.692272'}, {'topic': 'Earnings', 'relevance_score': '0.955357'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.174352,VZ
Verizon Communications  ( VZ )  Rises But Trails Market: What Investors Should Know,"Verizon Communications (VZ) concluded the recent trading session at $45.38, signifying a +0.04% move from its prior day's close.",Zacks Commentary,20250401T214515,"[{'topic': 'Earnings', 'relevance_score': '0.961735'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Somewhat-Bullish,0.16553,VZ
Should You Retain American Tower Stock in Your Portfolio Now?,AMT is likely to gain from the solid demand for wireless connectivity and capital allocation strategy despite customer concentration and consolidation.,Zacks Commentary,20250401T174700,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.326988,VZ
Should SPDR S&P Dividend ETF  ( SDY )  Be on Your Investing Radar?,Style Box ETF report for ...,Zacks Commentary,20250401T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.201196,VZ
These Ultra-High-Yielding Dividend Stocks Are No Joke,"It's good to have a healthy dose of skepticism, especially today on April Fools' Day. If something seems to be too good to be true, it might be a trap trying to get you to fall for a joke. There are a lot of traps in investing. Dividend yield traps are a common one that investors can fall for.",Motley Fool,20250401T080100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.999897'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.277373,VZ
