title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
Oracle's Security Woes Rise: Should Investors Exit ORCL Stock?,"ORCL faces dual security breaches as capital spending surges. With slowing growth and damaged trust, investors may want to reconsider positions despite AI ambitions.",Zacks Commentary,20250409T190000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.983783'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,-0.127969,ORCL
Oracle  ( ORCL )  Down 13.7% Since Last Earnings Report: Can It Rebound?,Oracle (ORCL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Zacks Commentary,20250409T153004,"[{'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Neutral,-0.01436,ORCL
Wall Street Analysts Look Bullish on Oracle  ( ORCL ) : Should You Buy?,"The average brokerage recommendation (ABR) for Oracle (ORCL) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",Zacks Commentary,20250409T133016,"[{'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}]",Somewhat-Bullish,0.256565,ORCL
Oracle Corporation  ( ORCL )  is Attracting Investor Attention: Here is What You Should Know,"Zacks.com users have recently been watching Oracle (ORCL) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",Zacks Commentary,20250409T130015,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.243966,ORCL
"Trump's 'Liberation Day' Tariffs Wipe Out $174 Billion From The Net Worth Of World's Top 10 Billionaires, Including Warren Buffett - Alphabet  ( NASDAQ:GOOG ) , Amazon.com  ( NASDAQ:AMZN ) ","The 10 wealthiest individuals in the world, including Elon Musk, CEO of Tesla Inc. TSLA, have lost $174 billion following President Donald Trump's tariff announcement on April 2. On a year-to-date basis, they lost nearly a staggering $350 billion.",Benzinga,20250409T125513,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.102425,ORCL
Oracle Chart Flatlines As Death Cross Adds To Tech Stock's Tough Month - Oracle  ( NYSE:ORCL ) ,"Oracle stock forms a Death Cross as bearish technicals outweigh recent optimism on cloud momentum. Despite strong margins and cloud push, Oracle stock chart tells a story of oversold pressure and fading support. With stocks plunging, steady income is key.",Benzinga,20250408T155051,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.012382,ORCL
This Artificial Intelligence  ( AI )  Company Just Got Some Unwelcome News Regarding the Pentagon Budget Cuts  ( Hint: It's Not Palantir ) ,The Pentagon just terminated a multimillion-dollar contract with a leading artificial intelligence (AI) software developer.,Motley Fool,20250408T094500,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",Neutral,0.112824,ORCL
"ServiceNow Plans to Acquire Logik.ai: Buy, Sell or Hold the Stock?","NOW's deal to acquire Logic.ai enhances its CRM capabilities with AI-driven solutions, but forex headwinds and a challenging macroeconomic environment raise concerns.",Zacks Commentary,20250407T190000,"[{'topic': 'Earnings', 'relevance_score': '0.905476'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.328199,ORCL
Behind the Scenes of Oracle's Latest Options Trends - Oracle  ( NYSE:ORCL ) ,"Whales with a lot of money to spend have taken a noticeably bullish stance on Oracle. Looking at options history for Oracle ORCL we detected 82 trades. If we consider the specifics of each trade, it is accurate to state that 58% of the investors opened trades with bullish expectations and 31% ...",Benzinga,20250407T160136,"[{'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.147765,ORCL
3 Beaten-Down Tech Stocks to Buy That Have Raised Their Dividends for 15 Years in a Row,Continue reading ...,Motley Fool,20250406T110000,"[{'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.999606'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.247034,ORCL
2 No-Brainer Artificial Intelligence  ( AI )  Stocks Owned by Warren Buffett Right Now,"Warren Buffett isn't known for his tech investing. But right now, two of his largest positions are benefiting big from rising demand for artificial intelligence ( AI ) services. Most people don't think of these companies as AI businesses, but when you dig deeper, few companies stand to benefit as ...",Motley Fool,20250406T102500,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.186238,ORCL
"$74 Billion Wiped Out Since Tariff Declaration - See How Much The Billionaires Lost - Alphabet  ( NASDAQ:GOOGL ) , Amazon.com  ( NASDAQ:AMZN ) ","Trump's tariff turmoil tanks titan's fortunes, slashing $74 billion from top billionaires' bankrolls. Market mayhem hits Musk and Bezos hard, with Tesla chief's net worth tumbling by $11 billion.",Benzinga,20250405T183017,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Neutral,0.116481,ORCL
"TikTok's US Future In Limbo As China Blocks Sale, Trump Grants 75-Day Extension - Blackstone  ( NYSE:BX ) , Amazon.com  ( NASDAQ:AMZN ) ",The ongoing negotiations over TikTok's U.S. operations have been delayed after China signaled its opposition to the proposed sale. President Donald Trump has extended the deadline for ByteDance's divestment due to the tariff hikes.,Benzinga,20250405T031608,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,0.038963,ORCL
"The Zacks Analyst Blog Highlights AMD, NVIDIA, Microsoft, Meta and Oracle","AMD, NVIDIA, Microsoft, Meta and Oracle are part of the Zacks top Analyst Blog.",Zacks Commentary,20250404T130000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.207373,ORCL
"Trump's Reciprocal Tariffs Threaten To Derail Big Tech's Billion-Dollar AI Infrastructure Plans, Analyst Singles Out This OpenAI-Linked Project As Likely To Get Hit - Apple  ( NASDAQ:AAPL ) , Advanced Micro Devices  ( NASDAQ:AMD ) ","President Donald Trump's new reciprocal tariffs could undermine the billion-dollar AI infrastructure projects being spearheaded by leading tech companies, analysts warn.",Benzinga,20250404T065442,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,-0.091545,ORCL
"Trump Says US Near TikTok Deal, Reiterates Trade Relief Offer For China's Approval: 'Tariffs Give Us Great Power To Negotiate' - Blackstone  ( NYSE:BX ) , Amazon.com  ( NASDAQ:AMZN ) ","On Thursday, President Donald Trump confirmed that the U.S. is nearing a deal to spare TikTok from a potential ban, with ongoing discussions involving multiple investors and a possible tariff agreement with China.",Benzinga,20250404T052941,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.302645,ORCL
Can AMD Outperform NVIDIA? Let's See if the Stock is Worth Buying Now,AMD competes with NVIDIA in the GPU market and has gained some of the latter's key clients. Can AMD stock surpass NVIDIA?,Zacks Commentary,20250403T190500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.214405,ORCL
Oracle's AI Bet: Overbuilt Or Future-Proof? Analyst Weighs In - Oracle  ( NYSE:ORCL ) ,"Oracle is doubling down on AI infrastructure, but questions remain about demand sustainability and data center overbuild risks. The company sees little difference between AI training and inference, betting on long-term GPU demand. The 'Trade of the Day' is now live.",Benzinga,20250403T160101,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.038563,ORCL
Amazon's Surprise Bid For TikTok As U.S. Ban Threat Looms - Amazon.com  ( NASDAQ:AMZN ) ,"Amazon has reportedly made a surprise, last-minute bid to acquire TikTok in its entirety. The news comes just days before the popular video app faces a U.S. ban if it does not sever ties with its Chinese parent company. Feel unsure about the market's next move?",Benzinga,20250402T182152,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.162857,ORCL
"The Zacks Analyst Blog Highlights Amazon.com, Oracle and Merck","Amazon.com, Oracle and Merck are part of the Zacks top Analyst Blog.",Zacks Commentary,20250402T131400,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.289066,ORCL
"Nvidia Rival AMD Completes $4.9B Acquisition Of ZT Systems To Strengthen AI And Data Center Dominance - Alphabet  ( NASDAQ:GOOGL ) , Advanced Micro Devices  ( NASDAQ:AMD ) ","In a move to bolster its AI data-center offerings, Advanced Micro Devices AMD completed its $4.9 billion acquisition of data-center equipment designer ZT Systems on Monday.",Benzinga,20250402T075229,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.236747,ORCL
"Elon Musk's DOGE, Tightening Purse Strings Spell Trouble For Palantir: Here's Why The AI Darling Is Facing The Heat - Oracle  ( NYSE:ORCL ) , Goldman Sachs Group  ( NYSE:GS ) ","Palantir Inc. PLTR has a lot at stake with the federal budget about to get slashed to the tune of $1 trillion by May this year, as part of the D.O.G.E. initiative, spearheaded by Elon Musk.",Benzinga,20250402T071200,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.100785,ORCL
"TikTok Clock Ticks Louder As Deadline Approaches, Trump To Consider Final Proposal As Private Equity Firms Bid For Platform - Blackstone  ( NYSE:BX ) , Oracle  ( NYSE:ORCL ) ","The White House is set to hold a meeting on Wednesday with key officials to discuss the future of TikTok, as the app faces an April 5 deadline to secure a non-Chinese buyer or face a potential U.S. ban.",Benzinga,20250402T033700,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.206739,ORCL
Better AI Stock: Amazon vs. Oracle,"Artificial intelligence ( AI ) stocks have been some of the top performers on Wall Street over the last few years. Yet, just like any other sector, they come in many different shapes and sizes. So, let's review two of the largest and best-known AI stocks -- Oracle ( NYSE: ORCL ) and Amazon ( ...",Motley Fool,20250402T010000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.995015'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.335898,ORCL
"Top Analyst Reports for Amazon, Oracle & Merck","Today's Research Daily features new research reports on 16 major stocks, including Amazon.com, Inc. (AMZN), Oracle Corp. (ORCL) and Merck & Co., Inc. (MRK).",Zacks Commentary,20250401T205900,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.332678,ORCL
Unpacking the Latest Options Trading Trends in Oracle - Oracle  ( NYSE:ORCL ) ,"Deep-pocketed investors have adopted a bullish approach towards Oracle ORCL, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250401T173124,"[{'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.191429,ORCL
"SoftBank Weighs $16.5 Billion Loan That Could Back OpenAI's $40 Billion Raise: Report - SoftBank Group  ( OTC:SFTBF ) , SoftBank Group  ( OTC:SFTBY ) ","SoftBank considers a $16.5B loan to fund U.S. AI ambitions, including a potential $40B investment in OpenAI. SoftBank plans massive AI infrastructure project in the U.S., partnering with OpenAI, Oracle, and MGX.",Benzinga,20250401T160038,"[{'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}]",Somewhat-Bullish,0.227077,ORCL
"This Amazon.com Analyst Begins Coverage On A Bullish Note; Here Are Top 5 Initiations For Tuesday - Alphabet  ( NASDAQ:GOOG ) , Amazon.com  ( NASDAQ:AMZN ) ","Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades, downgrades and initiations, please see our analyst ratings page. WestPark Capital analyst Curtis Shauger initiated coverage on Microsoft Corporation MSFT with ...",Benzinga,20250401T112305,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Somewhat-Bullish,0.234723,ORCL
